Web-Scraper-Order,Web-Scraper-Start-URL,Newsitem,Newsitem-Href,Title,Description,Image-Link-Src,Topic,Tag,Username,Image URL
null,https://www.youtube.com/@ChanneliNews/videos,গণতান্ত্রিক ছাত্র সংসদের ২০৫ সদস্যের পূর্ণাঙ্গ আহবায়ক কমিটি ঘোষণা,https://www.youtube.com/watch?v=_R8RRqDFjLY,গণতান্ত্রিক ছাত্র সংসদের ২০৫ সদস্যের পূর্ণাঙ্গ আহবায়ক কমিটি ঘোষণা,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@ChanneliNews/videos,"গণঅভ্যুত্থানে শহীদ হয়েছেন ৮৪৩ জন আহত ১২,০৪৯ জন",https://www.youtube.com/watch?v=dCvRPd3sPFE,"গণঅভ্যুত্থানে শহীদ হয়েছেন ৮৪৩ জন আহত ১২,০৪৯ জন",null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@ChanneliNews/videos,দীর্ঘ সময় পর খোলা জায়গায় আমরা বর্ধিত সভা করতে পারছি: আব্দুল কাদির ভূঁইয়া জুয়েল,https://www.youtube.com/watch?v=NOW_zu5Kldg,দীর্ঘ সময় পর খোলা জায়গায় আমরা বর্ধিত সভা করতে পারছি: আব্দুল কাদির ভূঁইয়া জুয়েল,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@ChanneliNews/videos,দেশের গণতন্ত্র বিঘ্নিত করতে একটি মহল চক্রান্ত করছে: মির্জা ফখরুল ইসলাম আলমগীর,https://www.youtube.com/watch?v=BPFdH3NqiYo,দেশের গণতন্ত্র বিঘ্নিত করতে একটি মহল চক্রান্ত করছে: মির্জা ফখরুল ইসলাম আলমগীর,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@ChanneliNews/videos,ডান বাম সব দল এক করে তারেক রহমান ১ দফা আন্দোলনের নেতৃত্ব দিয়েছেন: মির্জা ফখরুল ইসলাম,https://www.youtube.com/watch?v=F9zVip09-Z8,ডান বাম সব দল এক করে তারেক রহমান ১ দফা আন্দোলনের নেতৃত্ব দিয়েছেন: মির্জা ফখরুল ইসলাম,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@ChanneliNews/videos,"চ্যানেল আই সন্ধ্যা ৭ টার সংবাদ | Channel i News 7 pm | 27 February, 2025",https://www.youtube.com/watch?v=WALPIBuwFSs,"চ্যানেল আই সন্ধ্যা ৭ টার সংবাদ | Channel i News 7 pm | 27 February, 2025",null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@ChanneliNews/videos,আত্মপ্রকাশ করতে যাচ্ছে নতুন রাজনৈতিক দল ‘জাতীয় নাগরিক পার্টি’ (এনসিপি)‘র || Channel i News,https://www.youtube.com/watch?v=PtRyhfo-Qlk,আত্মপ্রকাশ করতে যাচ্ছে নতুন রাজনৈতিক দল ‘জাতীয় নাগরিক পার্টি’ (এনসিপি)‘র || Channel i News,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@ChanneliNews/videos,তানজানিয়ার সেরেনগেতি জাতীয় উদ্যান || Channel i News,https://www.youtube.com/watch?v=yGRHfAGEcwo,তানজানিয়ার সেরেনগেতি জাতীয় উদ্যান || Channel i News,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@ChanneliNews/videos,‘তারেক রহমান সবসময় তৃণমূল কর্মীদের মূল্যায়ণ করে আসছেন’ || Channel i News,https://www.youtube.com/watch?v=Ctf1RyYWVno,‘তারেক রহমান সবসময় তৃণমূল কর্মীদের মূল্যায়ণ করে আসছেন’ || Channel i News,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@ChanneliNews/videos,নতুন দল নিয়ে মাহিন সরকারের ভিডিও বার্তা || Channel i News,https://www.youtube.com/watch?v=5om3QoTSCsg,নতুন দল নিয়ে মাহিন সরকারের ভিডিও বার্তা || Channel i News,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@ChanneliNews/videos,নতুন দল নিয়ে আখতার হোসেনের ভিডিও বার্তা || Channel i News,https://www.youtube.com/watch?v=Dnk-3_qXo5o,নতুন দল নিয়ে আখতার হোসেনের ভিডিও বার্তা || Channel i News,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@ChanneliNews/videos,ডায়াবেটিস আক্রান্ত অধিকাংশের মৃত্যু হয় হৃদরোগে || Channel i News,https://www.youtube.com/watch?v=4jRqDxp-q9U,ডায়াবেটিস আক্রান্ত অধিকাংশের মৃত্যু হয় হৃদরোগে || Channel i News,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@ChanneliNews/videos,দেশে তিনটি রাডার স্টেশনে আধুনিক টেকনোলজি সমৃদ্ধ যন্ত্রপাতি স্হাপন করবে সরকার,https://www.youtube.com/watch?v=Qfo4Hj6crjI,দেশে তিনটি রাডার স্টেশনে আধুনিক টেকনোলজি সমৃদ্ধ যন্ত্রপাতি স্হাপন করবে সরকার,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,ধ/র্ষ/ণ-ছি/ন/তাই আর ডা/কা/তির ঘটনায় উদ্বেগ | ETV NEWS | Ekushey TV,https://www.youtube.com/watch?v=CRFq39HwGdk,ধ/র্ষ/ণ-ছি/ন/তাই আর ডা/কা/তির ঘটনায় উদ্বেগ | ETV NEWS | Ekushey TV,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,রাজনীতির ময়দানে ছাত্রদের দল জাতীয় নাগরিক পার্টি | ETV NEWS | Ekushey TV,https://www.youtube.com/watch?v=fvxV7-AsdZA,রাজনীতির ময়দানে ছাত্রদের দল জাতীয় নাগরিক পার্টি | ETV NEWS | Ekushey TV,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,"যন্ত্রাংশ ও হার্ডওয়ার পণ্যে ভ্যাট বৃদ্ধি, কঠোর আন্দোলনের হুঁশিয়ারি | ETV NEWS | Ekushey TV",https://www.youtube.com/watch?v=oNKWw-E8xtE,"যন্ত্রাংশ ও হার্ডওয়ার পণ্যে ভ্যাট বৃদ্ধি, কঠোর আন্দোলনের হুঁশিয়ারি | ETV NEWS | Ekushey TV",null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,একদিনের মাথায় কমিটি থেকে সরে দাঁড়ালেন সমন্বয়ক রিফাত রশীদ | ETV NEWS | Ekushey TV,https://www.youtube.com/watch?v=ejQVNLoExOQ,একদিনের মাথায় কমিটি থেকে সরে দাঁড়ালেন সমন্বয়ক রিফাত রশীদ | ETV NEWS | Ekushey TV,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,বিএনপির চূড়ান্ত বিজয় আসেনি | ETV NEWS | Ekushey TV,https://www.youtube.com/watch?v=nDBgLE5-z6o,বিএনপির চূড়ান্ত বিজয় আসেনি | ETV NEWS | Ekushey TV,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,মেজর ডালিমের স্ত্রীকে কেন এবং কারা অপহ/র/ণ করেছিল? | Major Dalim | Mujib,https://www.youtube.com/watch?v=KvkssIzyW54,মেজর ডালিমের স্ত্রীকে কেন এবং কারা অপহ/র/ণ করেছিল? | Major Dalim | Mujib,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,ন্যূনতম সংস্কার শেষে গ্রহণযোগ্য নির্বাচন চান খালেদা জিয়া | ETV NEWS | Ekushey TV,https://www.youtube.com/watch?v=bH7gf7pwl04,ন্যূনতম সংস্কার শেষে গ্রহণযোগ্য নির্বাচন চান খালেদা জিয়া | ETV NEWS | Ekushey TV,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,রাজনৈতিক অস্থিতিশীলতা দুই দেশের জন্যই সমস্যা: কোরীয় রাষ্ট্রদূত | ETV NEWS | Ekushey TV,https://www.youtube.com/watch?v=6zifIMgiDMQ,রাজনৈতিক অস্থিতিশীলতা দুই দেশের জন্যই সমস্যা: কোরীয় রাষ্ট্রদূত | ETV NEWS | Ekushey TV,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,"বিএনপির বর্ধিত সভায় নেতারা বললেন, দেশ গঠনে কাজ করতে চাই | ETV NEWS | Ekushey TV",https://www.youtube.com/watch?v=0XzLsxXoE2M,"বিএনপির বর্ধিত সভায় নেতারা বললেন, দেশ গঠনে কাজ করতে চাই | ETV NEWS | Ekushey TV",null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,দেশের প্রয়োজনে সেনা সদস্যদের প্রস্তুত থাকার আহবান সেনাপ্রধানের | ETV NEWS | Ekushey TV,https://www.youtube.com/watch?v=PVEjFH67j0E,দেশের প্রয়োজনে সেনা সদস্যদের প্রস্তুত থাকার আহবান সেনাপ্রধানের | ETV NEWS | Ekushey TV,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,‘পুলিশ যদি ভয় পায় তাহলে জনগণ যাবে কোথায়?’ | Janatar Kotha | EP-97 | Ekushey TV,https://www.youtube.com/watch?v=4OnlFSjfbGQ,‘পুলিশ যদি ভয় পায় তাহলে জনগণ যাবে কোথায়?’ | Janatar Kotha | EP-97 | Ekushey TV,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,নতুন দল 'জাতীয় নাগরিক পার্টি' কী চূড়ান্ত ? | ETV NEWS | Ekushey TV,https://www.youtube.com/watch?v=Q5axy3Osato,নতুন দল 'জাতীয় নাগরিক পার্টি' কী চূড়ান্ত ? | ETV NEWS | Ekushey TV,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,বাবার পাশে বসে রাজনীতি করার খুব ইচ্ছে ছিলো | ETV NEWS | Ekushey TV,https://www.youtube.com/watch?v=90aeNON6VJY,বাবার পাশে বসে রাজনীতি করার খুব ইচ্ছে ছিলো | ETV NEWS | Ekushey TV,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,বিএনপির চূড়ান্ত বিজয় এখনো আসেনি | ETV NEWS | Ekushey TV,https://www.youtube.com/watch?v=NQHqsgEOks4,বিএনপির চূড়ান্ত বিজয় এখনো আসেনি | ETV NEWS | Ekushey TV,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,অভিভাবকদের ফাঁদে ফেলে শিশুদের অপহরণ করে বিক্রি করত স্বামী-স্ত্রী | ETV NEWS | Ekushey TV,https://www.youtube.com/watch?v=ZArWydDEC3w,অভিভাবকদের ফাঁদে ফেলে শিশুদের অপহরণ করে বিক্রি করত স্বামী-স্ত্রী | ETV NEWS | Ekushey TV,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,স্থানীয় নির্বাচনের কথা বলে ধূম্রজালের সৃষ্টি করছে অন্তর্বর্তী সরকার:তারেক রহমান | Ekushey TV,https://www.youtube.com/watch?v=q6GVnXQi6pc,স্থানীয় নির্বাচনের কথা বলে ধূম্রজালের সৃষ্টি করছে অন্তর্বর্তী সরকার:তারেক রহমান | Ekushey TV,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,ট্রাম্প মন্ত্রীসভার প্রথম বৈঠক শুরু হয় দোয়া ও মোনাজাত দিয়ে! | ETV NEWS | Ekushey TV,https://www.youtube.com/watch?v=izoPc_-9DmY,ট্রাম্প মন্ত্রীসভার প্রথম বৈঠক শুরু হয় দোয়া ও মোনাজাত দিয়ে! | ETV NEWS | Ekushey TV,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,যেভাবে ফ্রিতে যুক্তরাষ্ট্রের বিদেশি ঋণ পরিশোধের ফন্দি করলেন ট্রাম্প | ETV NEWS | Ekushey TV,https://www.youtube.com/watch?v=2iHspTbkHoA,যেভাবে ফ্রিতে যুক্তরাষ্ট্রের বিদেশি ঋণ পরিশোধের ফন্দি করলেন ট্রাম্প | ETV NEWS | Ekushey TV,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,"আবাসিক হোটেল থেকে ছাত্রদের ওপর হামলার অভিযোগ, হোটেল ভাঙচুর | Ekushey TV",https://www.youtube.com/watch?v=0yhcOjjZLgk,"আবাসিক হোটেল থেকে ছাত্রদের ওপর হামলার অভিযোগ, হোটেল ভাঙচুর | Ekushey TV",null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,গাজীপুর কোর্টে হামলার প্রতিবাদে বিক্ষোভ: দোষীদের গ্রেপ্তারের দাবি | ETV NEWS | Ekushey TV,https://www.youtube.com/watch?v=Wzmd0dZUWQI,গাজীপুর কোর্টে হামলার প্রতিবাদে বিক্ষোভ: দোষীদের গ্রেপ্তারের দাবি | ETV NEWS | Ekushey TV,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,দেশের প্রয়োজনে সর্বোচ্চ প্রস্তুত সেনাবাহিনী: সেনাপ্রধান | ETV NEWS | Ekushey TV,https://www.youtube.com/watch?v=XWpR3-G5Q08,দেশের প্রয়োজনে সর্বোচ্চ প্রস্তুত সেনাবাহিনী: সেনাপ্রধান | ETV NEWS | Ekushey TV,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,রাষ্ট্র মেরামত ও গণতন্ত্র পুনরুদ্ধার: খালেদা জিয়ার আহ্বান | BNP | ETV NEWS | Ekushey TV,https://www.youtube.com/watch?v=ZHZzPmX-zjk,রাষ্ট্র মেরামত ও গণতন্ত্র পুনরুদ্ধার: খালেদা জিয়ার আহ্বান | BNP | ETV NEWS | Ekushey TV,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,যুক্তরাজ্যে থাকলেও জনগণের পাশে আছি : বেগম খালেদা জিয়া | BNP | Khaleda Zia | ETV NEWS | Ekushey TV,https://www.youtube.com/watch?v=xvfzuVdI4Uk,যুক্তরাজ্যে থাকলেও জনগণের পাশে আছি : বেগম খালেদা জিয়া | BNP | Khaleda Zia | ETV NEWS | Ekushey TV,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,সরাসরি বিএনপি’র বর্ধিত সভার খবর জানাচ্ছেন মাহিলা | ETV NEWS | Ekushey TV,https://www.youtube.com/watch?v=w8PiZpDqiNk,সরাসরি বিএনপি’র বর্ধিত সভার খবর জানাচ্ছেন মাহিলা | ETV NEWS | Ekushey TV,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,ফ্রিডম হাউজ সূচকে বাংলাদেশের সবচেয়ে বড় অগ্রগতি! | Freedom House | ETV NEWS | Ekushey TV,https://www.youtube.com/watch?v=JER7IrKzKzg,ফ্রিডম হাউজ সূচকে বাংলাদেশের সবচেয়ে বড় অগ্রগতি! | Freedom House | ETV NEWS | Ekushey TV,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,ড. মুহম্মদ ইউনূসের বক্তব্য: জার্মানির সঙ্গে বিশেষ সম্পর্কের ইঙ্গিত | ETV NEWS | Ekushey TV,https://www.youtube.com/watch?v=NzbSKsVEgA4,ড. মুহম্মদ ইউনূসের বক্তব্য: জার্মানির সঙ্গে বিশেষ সম্পর্কের ইঙ্গিত | ETV NEWS | Ekushey TV,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,ভাষা শহীদ বরকতের নামে ঢাকা বিশ্ববিদ্যালয়ে হলের নামকরণের দাবি স্বজনরা | ETV NEWS | Ekushey TV,https://www.youtube.com/watch?v=PNsUgm9tR2E,ভাষা শহীদ বরকতের নামে ঢাকা বিশ্ববিদ্যালয়ে হলের নামকরণের দাবি স্বজনরা | ETV NEWS | Ekushey TV,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,ময়মনসিংহ স্বাস্থ্য কমপ্লেক্সে নেই অর্ধশত চিকিৎসক | Doctor Crisis Mymensingh | ETV NEWS | Ekushey TV,https://www.youtube.com/watch?v=buu3Qow6G68,ময়মনসিংহ স্বাস্থ্য কমপ্লেক্সে নেই অর্ধশত চিকিৎসক | Doctor Crisis Mymensingh | ETV NEWS | Ekushey TV,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,চট্টগ্রাম বন্দরে লাখ লাখ টন সয়াবিন: কিন্তু বাজারে তীব্র সংকট কেন? | ETV NEWS | Ekushey TV,https://www.youtube.com/watch?v=GSaZP0FySDU,চট্টগ্রাম বন্দরে লাখ লাখ টন সয়াবিন: কিন্তু বাজারে তীব্র সংকট কেন? | ETV NEWS | Ekushey TV,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@EkusheyETV/videos,যৌথবাহিনীর অভিযানে নিরাপত্তা জোরদার: অপরাধীদের ধরতে তৎপর পুলিশ | ETV NEWS | Ekushey TV,https://www.youtube.com/watch?v=jUPf7ElSH1U,যৌথবাহিনীর অভিযানে নিরাপত্তা জোরদার: অপরাধীদের ধরতে তৎপর পুলিশ | ETV NEWS | Ekushey TV,null,null,null,BDCHANNEL,,null
null,https://www.youtube.com/@CNN/videos,Misogynistic influencer Andrew Tate and brother arrive in Florida after leaving Romania,https://www.youtube.com/watch?v=_VLAsYITPno,Misogynistic influencer Andrew Tate and brother arrive in Florida after leaving Romania,null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,UN humanitarian chief explains the drastic global impact of USAID funding cuts,https://www.youtube.com/watch?v=D8fFHNRMDrQ,UN humanitarian chief explains the drastic global impact of USAID funding cuts,null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,"Federal workers given 15 minutes to pack up, leave office",https://www.youtube.com/watch?v=KA2DWcKF2u0,"Federal workers given 15 minutes to pack up, leave office",null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,"Jobless claims spike, in worrisome sign for the US labor market",https://www.youtube.com/watch?v=UM_WCKwSkmc,"Jobless claims spike, in worrisome sign for the US labor market",null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,Child in West Texas is first US measles death in a decade,https://www.youtube.com/watch?v=kkwzjyBXrMU,Child in West Texas is first US measles death in a decade,null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,Actor Gene Hackman and his wife found dead in their New Mexico home,https://www.youtube.com/watch?v=wxvXwr3cDr0,Actor Gene Hackman and his wife found dead in their New Mexico home,null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,Outraged or Amused? Trump's Gaza fantasy video sparks debate,https://www.youtube.com/watch?v=MJErqR4KndA,Outraged or Amused? Trump's Gaza fantasy video sparks debate,null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,Angry protesters have been seen at GOP town halls. Here's who the House speaker says is responsible,https://www.youtube.com/watch?v=zvuwgk_Iq6E,Angry protesters have been seen at GOP town halls. Here's who the House speaker says is responsible,null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,Jeff Jarvis: Bezos op-ed shift is 'ridiculous word game',https://www.youtube.com/watch?v=yZvluCr1RQo,Jeff Jarvis: Bezos op-ed shift is 'ridiculous word game',null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,Why Elon Musk Wants You to Have More Kids,https://www.youtube.com/watch?v=EF1z_6-ezUA,Why Elon Musk Wants You to Have More Kids,null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,Haberman on her biggest takeaway from White House Cabinet meeting,https://www.youtube.com/watch?v=_aXOEFCF8UU,Haberman on her biggest takeaway from White House Cabinet meeting,null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,‘Trump Gaza is finally here!’: US president promotes Gaza plan in AI video,https://www.youtube.com/watch?v=TBIcrv2S9Ww,‘Trump Gaza is finally here!’: US president promotes Gaza plan in AI video,null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,Daniel Dale fact-checks Trump’s first Cabinet meeting,https://www.youtube.com/watch?v=WervTy48BlY,Daniel Dale fact-checks Trump’s first Cabinet meeting,null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,"'Elon, let the Cabinet speak': Trump asks his Cabinet if they are happy with Musk",https://www.youtube.com/watch?v=N9bxVV1b4zc,"'Elon, let the Cabinet speak': Trump asks his Cabinet if they are happy with Musk",null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,Fired VA employee responds to Taylor Greene's controversial remarks about federal workers,https://www.youtube.com/watch?v=M2K1rcqlk5U,Fired VA employee responds to Taylor Greene's controversial remarks about federal workers,null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,"For Trump, 3 court losses in 90 minutes",https://www.youtube.com/watch?v=wgbHSufk9NE,"For Trump, 3 court losses in 90 minutes",null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,"US and Ukraine agree to terms on natural resources and reconstruction, official says",https://www.youtube.com/watch?v=7qYwOr4jgnI,"US and Ukraine agree to terms on natural resources and reconstruction, official says",null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,Governor Pritzker issues stark warning about Trump and authoritarianism,https://www.youtube.com/watch?v=-12a3eFgyo0,Governor Pritzker issues stark warning about Trump and authoritarianism,null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,'Most eyes are going to be on Elon Musk': Haberman on Trump's first Cabinet meeting,https://www.youtube.com/watch?v=V3eAY2KO-t8,'Most eyes are going to be on Elon Musk': Haberman on Trump's first Cabinet meeting,null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,Honig on Trump appointee: 'I'm sounding the alarm bells here and I don't do that often',https://www.youtube.com/watch?v=xQE-ZEs2qfM,Honig on Trump appointee: 'I'm sounding the alarm bells here and I don't do that often',null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,Marjorie Taylor Greene says federal workers 'do not deserve their paychecks',https://www.youtube.com/watch?v=IzuwA2GMJU4,Marjorie Taylor Greene says federal workers 'do not deserve their paychecks',null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,Republican: Madoff-style 'Ponzi scheme' shaping up in government,https://www.youtube.com/watch?v=1n2yRHjdkyY,Republican: Madoff-style 'Ponzi scheme' shaping up in government,null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,"Boycotts, DEI, and Trump 2.0 Resistance",https://www.youtube.com/watch?v=VYC1Dajn6-M,"Boycotts, DEI, and Trump 2.0 Resistance",null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,This heated fleece jacket is my secret weapon this winter,https://www.youtube.com/watch?v=QQJdJ_3hUwo,This heated fleece jacket is my secret weapon this winter,null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,Video shows planes nearly collide at Chicago airport,https://www.youtube.com/watch?v=hWJIKVJjg54,Video shows planes nearly collide at Chicago airport,null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,Twenty-one federal employees resign ‘in protest’ over DOGE efforts,https://www.youtube.com/watch?v=p8lOEOzl5Vg,Twenty-one federal employees resign ‘in protest’ over DOGE efforts,null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,US halts plan to house migrants in tents at Guantanamo amid concerns over conditions,https://www.youtube.com/watch?v=KG4364iIeKI,US halts plan to house migrants in tents at Guantanamo amid concerns over conditions,null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,Dr. Gupta breaks down the big concern with Pope Francis' health,https://www.youtube.com/watch?v=huNUkAz43jY,Dr. Gupta breaks down the big concern with Pope Francis' health,null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,Hear how a DOJ attorney responded when a federal judge asked about DOGE and Musk,https://www.youtube.com/watch?v=Yrtdid1BzDo,Hear how a DOJ attorney responded when a federal judge asked about DOGE and Musk,null,null,null,International News,,null
null,https://www.youtube.com/@CNN/videos,Federal worker responds to Trump's messaging on Musk's email,https://www.youtube.com/watch?v=8KJw7b6oWxQ,Federal worker responds to Trump's messaging on Musk's email,null,null,null,International News,,null
