web-scraper-order,web-scraper-start-url,newsitem,newsitem-href,title,description,image-link-src,topic
"1728754315-116","https://bdnews24.com/business","Leather traders seek loan interest waiver","https://bdnews24.com/business/f7f2b134735b","","Leather sector traders have requested an opportunity for loan interest waiver during a meeting with the finance advisor.","",""
"1728754315-117","https://bdnews24.com/business","Leather traders seek loan interest waiver","https://bdnews24.com/business/f7f2b134735b","","On Sunday, the Bangladesh Finished Leather, Leather goods and Footwear Exporters' Association met Finance and Commerce Advisor Salehuddin Ahmed at the Secretariat.","",""
"1728754315-118","https://bdnews24.com/business","Leather traders seek loan interest waiver","https://bdnews24.com/business/f7f2b134735b","","The association’s Chief Advisor MA Rashid Bhuiyan told reporters, ""We didn’t ask for money. We were moved from Hazaribagh to Savar. They declared those areas (Hazaribagh) as red zones. We couldn’t run our business there (in Savar).","",""
"1728754315-119","https://bdnews24.com/business","Leather traders seek loan interest waiver","https://bdnews24.com/business/f7f2b134735b","","“The CETP (Central Effluent Treatment Plant) is not functioning properly. The infrastructure is incomplete. We’ve informed the advisor about these issues. He has assured us that a solution will be provided.""","",""
"1728754315-120","https://bdnews24.com/business","Leather traders seek loan interest waiver","https://bdnews24.com/business/f7f2b134735b","","When asked by journalists about the demands they presented, the business leader said, ""Our demand is to fix the CETP. It’s because of them that we have been harmed. That's why we’ve asked for a waiver of the interest on our loans and to reschedule them.""","",""
"1728754315-121","https://bdnews24.com/business","Leather traders seek loan interest waiver","https://bdnews24.com/business/f7f2b134735b","","Association Chairman Mohiuddin Ahmed Mahin said, “The companies in the BSCIC industrial city are 100 percent export-oriented. We have been given all kinds of licences for export. Due to the incomplete CETP, we are currently forced to sell to China at 70-80 percent less than the international market price. If we can increase the value addition, we will be able to go back to purchasing leather at the previous prices, such as Tk 2,000 in 2015-2016.”","",""
"1728754315-122","https://bdnews24.com/business","Leather traders seek loan interest waiver","https://bdnews24.com/business/f7f2b134735b","","He added, “The participation of tannery owners in the BSCIC industrial city was appropriate. The failure occurred due to the government organisation BSCIC. Therefore, in no way can the tannery owners be blamed for this failure. The finance advisor listened to us and assured us that the problems would be resolved.”","",""
"1728754315-123","https://bdnews24.com/business","Leather traders seek loan interest waiver","https://bdnews24.com/business/f7f2b134735b","","After the meeting, Advisor Salehuddin told reporters, “Today, we spoke with the leather, leather goods, and footwear exporters association. The leather sector is extremely important because of its significant demand both in exports and domestically.""","",""
"1728754315-124","https://bdnews24.com/business","Leather traders seek loan interest waiver","https://bdnews24.com/business/f7f2b134735b","","“We’ve discussed various issues related to the sector’s potential and challenges. The tanneries have been relocated to Savar. We discussed environmental concerns, financing, and leather certification for exports,” the advisor said.","",""
"1728754315-125","https://bdnews24.com/business","Leather traders seek loan interest waiver","https://bdnews24.com/business/f7f2b134735b","","","https://cdn.bdnews24.com/bdnews24/media/bangla/imgAll/2024October/leather-sector-061024-01-1728227420.jpg",""
"1728754315-126","https://bdnews24.com/business","Leather traders seek loan interest waiver","https://bdnews24.com/business/f7f2b134735b","","","","Business"
"1728754317-127","https://bdnews24.com/business","JICA keen to invest to generate IT jobs","https://bdnews24.com/bangladesh/b969e910ad81","JICA offers investment to generate more jobs in IT sector","","",""
"1728754317-128","https://bdnews24.com/business","JICA keen to invest to generate IT jobs","https://bdnews24.com/bangladesh/b969e910ad81","","Japan's development agency JICA has offered to inject new investments to enhance skills and increase employment in Bangladesh's information technology sector.","",""
"1728754317-129","https://bdnews24.com/business","JICA keen to invest to generate IT jobs","https://bdnews24.com/bangladesh/b969e910ad81","","A delegation led by Japan International Cooperation Agency's Chief Representative in Bangladesh, Ichiguchi Tomohide met Information and Communication Technology Advisor Nahid Islam at the Secretariat on Sunday to convey the interest.","",""
"1728754317-130","https://bdnews24.com/business","JICA keen to invest to generate IT jobs","https://bdnews24.com/bangladesh/b969e910ad81","","According to a press release from the ministry, Nahid told Tomohide that the interim government's primary goal is to reduce unemployment in the country by creating employment opportunities.","",""
"1728754317-131","https://bdnews24.com/business","JICA keen to invest to generate IT jobs","https://bdnews24.com/bangladesh/b969e910ad81","","Tomohide said, ""Bangladesh has great potential in the information technology sector. However, there are limited opportunities for good jobs. We want to create new job opportunities in Bangladesh and, at the same time, train 1,000 IT engineers to capitalise on this potential.""","",""
"1728754317-132","https://bdnews24.com/business","JICA keen to invest to generate IT jobs","https://bdnews24.com/bangladesh/b969e910ad81","","Advisor Nahid said, ""Creating employment is the main goal of the current government. The movement that took place was also driven by the need for employment. We welcome any investment from JICA that helps in creating jobs.","",""
"1728754317-133","https://bdnews24.com/business","JICA keen to invest to generate IT jobs","https://bdnews24.com/bangladesh/b969e910ad81","","""If there are specific proposals in this regard, they will be considered. The interim government expects more investment from Japan and JICA.""","",""
"1728754317-134","https://bdnews24.com/business","JICA keen to invest to generate IT jobs","https://bdnews24.com/bangladesh/b969e910ad81","","Tomohide said JICA is interested in working on two agendas: increasing investment and public administration reform.","",""
"1728754317-135","https://bdnews24.com/business","JICA keen to invest to generate IT jobs","https://bdnews24.com/bangladesh/b969e910ad81","","He also expressed interest in infrastructure development. Japan wants to assist Bangladesh in this area by utilising the experience gained from countries around the world.","",""
"1728754317-136","https://bdnews24.com/business","JICA keen to invest to generate IT jobs","https://bdnews24.com/bangladesh/b969e910ad81","","The advisor said the interim government is trying to create a business-friendly environment in the country to encourage private sector investment.","",""
"1728754317-137","https://bdnews24.com/business","JICA keen to invest to generate IT jobs","https://bdnews24.com/bangladesh/b969e910ad81","","""The government is working to address the obstacles in this area. Bangladesh's youth are talented, and working with JICA will help improve their skills. So, Bangladesh is keen to work with JICA. The government is also working on ways to increase foreign direct investment.""","",""
"1728754317-138","https://bdnews24.com/business","JICA keen to invest to generate IT jobs","https://bdnews24.com/bangladesh/b969e910ad81","","Present at the meeting were Secretary of the Post and Telecommunications Division, Md Mushfiqur Rahman, ICT Division Secretary Sheesh Haider Chowdhury, JICA's senior representative Komori Takashi, representative Kukami Minami, and JICA expert Soji Akihiro.","",""
"1728754317-139","https://bdnews24.com/business","JICA keen to invest to generate IT jobs","https://bdnews24.com/bangladesh/b969e910ad81","","","https://cdn.bdnews24.com/bdnews24/media/bangla/imgAll/2024October/adviser-nahid-islam-061024-01-1728227337.jpg",""
"1728754317-140","https://bdnews24.com/business","JICA keen to invest to generate IT jobs","https://bdnews24.com/bangladesh/b969e910ad81","","","","Bangladesh"
"1728754319-141","https://bdnews24.com/business","Bank accounts of Bashundhara chairman, MD frozen","https://bdnews24.com/business/1a05bd03977c","BFIU freezes accounts of Bashundhara Group chairman, MD, family","","",""
"1728754319-142","https://bdnews24.com/business","Bank accounts of Bashundhara chairman, MD frozen","https://bdnews24.com/business/1a05bd03977c","","The Bangladesh Financial Intelligence Unit, or BFIU, has frozen the bank accounts of eight individuals, including Bashundhara Group Chairman Ahmed Akbar Sobhan and his four sons.","",""
"1728754319-143","https://bdnews24.com/business","Bank accounts of Bashundhara chairman, MD frozen","https://bdnews24.com/business/1a05bd03977c","","The financial intelligence unit of the central bank sent a directive to the commercial banks on Sunday.","",""
"1728754319-144","https://bdnews24.com/business","Bank accounts of Bashundhara chairman, MD frozen","https://bdnews24.com/business/1a05bd03977c","","The individuals listed in the BFIU’s letter include Sobhan, Co-Chairman Sadat Sobhan, Managing Director Sayem Sobhan Anvir, and Vice-Chairman Safiat Sobhan and Safwan Sobhan.","",""
"1728754319-145","https://bdnews24.com/business","Bank accounts of Bashundhara chairman, MD frozen","https://bdnews24.com/business/1a05bd03977c","","The BFIU has also directed the banks to freeze the accounts of Sonia Ferdousi Sobhan, Sabrina Sobhan, and Yeasha Sobhan.","",""
"1728754319-146","https://bdnews24.com/business","Bank accounts of Bashundhara chairman, MD frozen","https://bdnews24.com/business/1a05bd03977c","","According to the BIFU’s letter, the accounts will remain frozen for 30 days under the Money Laundering Prevention Act, 2012.","",""
"1728754319-147","https://bdnews24.com/business","Bank accounts of Bashundhara chairman, MD frozen","https://bdnews24.com/business/1a05bd03977c","","The BIFU instructed banks to submit information regarding all operational accounts, loans, and import-export transactions held by these individuals and their associated businesses within two working days.","",""
"1728754319-148","https://bdnews24.com/business","Bank accounts of Bashundhara chairman, MD frozen","https://bdnews24.com/business/1a05bd03977c","","An official from the agency told bdnews24.com that the letter was sent to banks in the afternoon.","",""
"1728754319-149","https://bdnews24.com/business","Bank accounts of Bashundhara chairman, MD frozen","https://bdnews24.com/business/1a05bd03977c","","The managing director of one bank that received the letter said account holders can make deposits, but withdrawals and transfers will be prohibited until further notice.","",""
"1728754319-150","https://bdnews24.com/business","Bank accounts of Bashundhara chairman, MD frozen","https://bdnews24.com/business/1a05bd03977c","","The action comes amid investigations by the Criminal Investigation Department, or CID, and the National Board of Revenue, or NBR, into allegations of land encroachment, money laundering, and tax evasion against Bashundhara Group.","",""
"1728754319-151","https://bdnews24.com/business","Bank accounts of Bashundhara chairman, MD frozen","https://bdnews24.com/business/1a05bd03977c","","Following the end of the Awami League's 15-year rule on Aug 5, the caretaker administration has intensified its focus on corruption and irregularities in government offices, the financial sector, and major companies.","",""
"1728754319-152","https://bdnews24.com/business","Bank accounts of Bashundhara chairman, MD frozen","https://bdnews24.com/business/1a05bd03977c","","On Sept 5, the CID announced its decision to investigate allegations of land encroachment involving Sobhan and his son Anvir, amounting to Tk 1.5 trillion.","",""
"1728754319-153","https://bdnews24.com/business","Bank accounts of Bashundhara chairman, MD frozen","https://bdnews24.com/business/1a05bd03977c","","Earlier, the NBR had begun investigations into serious allegations of tax evasion and financial irregularities against the conglomerate, which was established in 1987 and known for benefiting under the ousted Awami League government.","",""
"1728754319-154","https://bdnews24.com/business","Bank accounts of Bashundhara chairman, MD frozen","https://bdnews24.com/business/1a05bd03977c","","The NBR's Central Intelligence Cell, or CIC, initiated investigations on Aug 22, looking into allegations of substantial illegal asset acquisition and tax evasion involving Bashundhara and several other major industrial groups.","",""
"1728754319-155","https://bdnews24.com/business","Bank accounts of Bashundhara chairman, MD frozen","https://bdnews24.com/business/1a05bd03977c","","On Oct 2, the NBR said it had sent a letter to the Directorate General of Joint Capital Companies and Firms requesting to postpone the transfer of Bashundhara's ownership.","",""
"1728754319-156","https://bdnews24.com/business","Bank accounts of Bashundhara chairman, MD frozen","https://bdnews24.com/business/1a05bd03977c","","","https://cdn.bdnews24.com/bdnews24/media/bangla/imgAll/2024September/ahmed-akbor-anvir-010924-1725195374.jpg",""
"1728754319-157","https://bdnews24.com/business","Bank accounts of Bashundhara chairman, MD frozen","https://bdnews24.com/business/1a05bd03977c","","","","Business"
"1728754322-158","https://bdnews24.com/business","Task force formed to regulate markets","https://bdnews24.com/business/d66af1f97ba6","Government forms task force to monitor market, daily reports to be submitted to ministry","","",""
"1728754322-159","https://bdnews24.com/business","Task force formed to regulate markets","https://bdnews24.com/business/d66af1f97ba6","","The government has formed special task forces in every district to monitor the rising prices of essential commodities, ensuring they remain at a reasonable level.","",""
"1728754322-160","https://bdnews24.com/business","Task force formed to regulate markets","https://bdnews24.com/business/d66af1f97ba6","","","",""
"1728754322-161","https://bdnews24.com/business","Task force formed to regulate markets","https://bdnews24.com/business/d66af1f97ba6","","The task forces will oversee the supply chain and assess market conditions.","",""
"1728754322-162","https://bdnews24.com/business","Task force formed to regulate markets","https://bdnews24.com/business/d66af1f97ba6","","","",""
"1728754322-163","https://bdnews24.com/business","Task force formed to regulate markets","https://bdnews24.com/business/d66af1f97ba6","","Each task force will include representatives from the Consumers Association of Bangladesh, or CAB, as well as two student representatives.","",""
"1728754322-164","https://bdnews24.com/business","Task force formed to regulate markets","https://bdnews24.com/business/d66af1f97ba6","","","",""
"1728754322-165","https://bdnews24.com/business","Task force formed to regulate markets","https://bdnews24.com/business/d66af1f97ba6","","The commerce ministry issued a gazette notification on Monday to form these district-level task forces.","",""
"1728754322-166","https://bdnews24.com/business","Task force formed to regulate markets","https://bdnews24.com/business/d66af1f97ba6","","","",""
"1728754322-167","https://bdnews24.com/business","Task force formed to regulate markets","https://bdnews24.com/business/d66af1f97ba6","","Each 10-member task force will be led by the additional district commissioner, with the assistant director of the Directorate of National Consumer Rights Protection, or DNCRP, serving as member secretary.","",""
"1728754322-168","https://bdnews24.com/business","Task force formed to regulate markets","https://bdnews24.com/business/d66af1f97ba6","","","",""
"1728754322-169","https://bdnews24.com/business","Task force formed to regulate markets","https://bdnews24.com/business/d66af1f97ba6","","TASK FORCE RESPONSIBILITIES","",""
"1728754322-170","https://bdnews24.com/business","Task force formed to regulate markets","https://bdnews24.com/business/d66af1f97ba6","","","",""
"1728754322-171","https://bdnews24.com/business","Task force formed to regulate markets","https://bdnews24.com/business/d66af1f97ba6","","The task force will regularly visit markets, large wholesale depots, cold storage facilities, and other supply chain points, ensuring essential commodity prices remain reasonable.","",""
"1728754322-172","https://bdnews24.com/business","Task force formed to regulate markets","https://bdnews24.com/business/d66af1f97ba6","","","",""
"1728754322-173","https://bdnews24.com/business","Task force formed to regulate markets","https://bdnews24.com/business/d66af1f97ba6","","It will aim to reduce price disparities among production, wholesale, and retail stages while engaging in discussions with relevant stakeholders.","",""
"1728754322-174","https://bdnews24.com/business","Task force formed to regulate markets","https://bdnews24.com/business/d66af1f97ba6","","","",""
"1728754322-175","https://bdnews24.com/business","Task force formed to regulate markets","https://bdnews24.com/business/d66af1f97ba6","","After daily monitoring, a report will be sent to the commodity price review and forecast cell of the commerce ministry and the central control room of the DNCRP. These reports will be compiled and submitted to the commerce ministry by 7pm daily.","",""
"1728754322-176","https://bdnews24.com/business","Task force formed to regulate markets","https://bdnews24.com/business/d66af1f97ba6","","","",""
"1728754322-177","https://bdnews24.com/business","Task force formed to regulate markets","https://bdnews24.com/business/d66af1f97ba6","","The task force will have the authority to expand its membership if necessary.","",""
"1728754322-178","https://bdnews24.com/business","Task force formed to regulate markets","https://bdnews24.com/business/d66af1f97ba6","","TASK FORCE MEMBERS","",""
"1728754322-179","https://bdnews24.com/business","Task force formed to regulate markets","https://bdnews24.com/business/d66af1f97ba6","","","",""
"1728754322-180","https://bdnews24.com/business","Task force formed to regulate markets","https://bdnews24.com/business/d66af1f97ba6","","The task force will include representatives such as the additional superintendent of police, the district food controller, representatives from the district livestock and fisheries offices, the agricultural marketing officer or senior agricultural marketing officer, and two student representatives alongside the CAB representative.","",""
"1728754322-181","https://bdnews24.com/business","Task force formed to regulate markets","https://bdnews24.com/business/d66af1f97ba6","","","https://cdn.bdnews24.com/bdnews24/media/bangla/imgAll/2024September/essential-goods-price-200924-04-1726849700.jpg",""
"1728754322-182","https://bdnews24.com/business","Task force formed to regulate markets","https://bdnews24.com/business/d66af1f97ba6","","","","Business"
"1728754324-183","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","US judge orders Google to open up app store to competition","","",""
"1728754324-184","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","A US judge on Monday ordered Alphabet's Google to overhaul its mobile app business to give Android users more options to download apps and to pay for transactions within them, following a jury verdict last year for “Fortnite” maker Epic Games.","",""
"1728754324-185","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","","",""
"1728754324-186","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","The injunction by US District Judge James Donato in San Francisco outlined the changes Google must undertake to open up its lucrative app store, Play, to greater competition, including making Android apps available from rival sources.","",""
"1728754324-187","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","","",""
"1728754324-188","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","Donato's order said that for three years Google cannot prohibit the use of in-app payment methods and must allow users to download competing third-party Android app platforms or stores.","",""
"1728754324-189","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","","",""
"1728754324-190","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","The order restricts Google from making payments to device makers to preinstall its app store and from sharing revenue generated from the Play store with other app distributors.","",""
"1728754324-191","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","","",""
"1728754324-192","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","Google in a statement said it will appeal the verdict that led to the injunction to the San Francisco-based 9th US Circuit Court of Appeals, and will ask the US courts to pause Donato’s order pending appeal.","",""
"1728754324-193","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","","",""
"1728754324-194","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","""Ultimately, while these changes presumably satisfy Epic, they will cause a range of unintended consequences that will harm American consumers, developers and device makers,"" Google said.","",""
"1728754324-195","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","","",""
"1728754324-196","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","Epic Chief Executive Tim Sweeney posted to the social media platform X on Monday that Donato's order was ""big news"" and said his Epic Games Store and other app stores will come to Google Play in 2025.","",""
"1728754324-197","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","","",""
"1728754324-198","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","Sweeney said app developers, store makers and others have three years ""to build a vibrant and competitive Android ecosystem with such critical mass that Google can't stop it.""","",""
"1728754324-199","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","","",""
"1728754324-200","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","Alphabet shares closed 2.5% lower at $164.39 on Monday, following the ruling. Donato said Epic and Google must establish a three-person technical committee to implement and monitor the injunction. Epic and Google each get a pick, and those two members will select the third person.","",""
"1728754324-201","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","","",""
"1728754324-202","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","Donato said his injunction would go into effect on Nov. 1, which he said will give Google time to “bring its current agreements and practices into compliance.”","",""
"1728754324-203","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","","",""
"1728754324-204","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","Epic’s lawsuit, filed in 2020, accused Google of monopolizing how consumers access apps on Android devices and how they pay for in-app transactions.","",""
"1728754324-205","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","","",""
"1728754324-206","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","The Cary, North Carolina-based company persuaded a jury in December 2023 that Google unlawfully stifled competition through its controls over app distribution and payments, paving the way for Donato's injunction.","",""
"1728754324-207","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","","",""
"1728754324-208","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","Google had urged Donato to reject Epic’s proposed reforms, arguing they were costly, overly restrictive and could harm consumer privacy and security. The judge mostly dismissed those arguments during an August hearing.","",""
"1728754324-209","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","","",""
"1728754324-210","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","“You’re going to end up paying something to make the world right after having been found to be a monopolist,” he told Google's lawyers.","",""
"1728754324-211","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","","",""
"1728754324-212","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","In a separate antitrust case in Washington, US District Judge Amit Mehta on Aug. 5 ruled for the US Justice Department and said Google had illegally monopolized Web search, spending billions to become the internet’s default search engine.","",""
"1728754324-213","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","","",""
"1728754324-214","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","Google also began a trial in September in Virginia federal court in a Justice Department lawsuit over its dominance in the market for advertising technology.","",""
"1728754324-215","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","","",""
"1728754324-216","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","Google has denied the claims in all three cases.","",""
"1728754324-217","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","","https://cdn.bdnews24.com/bdnews24/media/english/imgAll/2024October/google-logo-081024-01-1728358816.jpg",""
"1728754324-218","https://bdnews24.com/business","Google must open app store to competition: US judge","https://bdnews24.com/tech/4262291dbb2a","","","","Tech"
"1728754326-219","https://bdnews24.com/business","Govt allows 7 companies to import 45mn eggs","https://bdnews24.com/business/a0f156c838c7","Bangladesh permits seven companies to import 45mn eggs","","",""
"1728754326-220","https://bdnews24.com/business","Govt allows 7 companies to import 45mn eggs","https://bdnews24.com/business/a0f156c838c7","","The government has permitted seven companies to import 45 million eggs to keep the market supply uninterrupted.","",""
"1728754326-221","https://bdnews24.com/business","Govt allows 7 companies to import 45mn eggs","https://bdnews24.com/business/a0f156c838c7","","The Domestic Trade Division-1 of the Ministry of Commerce shared the information in a statement on Tuesday.","",""
"1728754326-222","https://bdnews24.com/business","Govt allows 7 companies to import 45mn eggs","https://bdnews24.com/business/a0f156c838c7","","According to the Department of Livestock Services, Bangladesh has a daily demand of 50 million eggs, the statement said. “Considering the existing market situation and to keep the market price stable, the government is temporarily permitting the import of eggs.”","",""
"1728754326-223","https://bdnews24.com/business","Govt allows 7 companies to import 45mn eggs","https://bdnews24.com/business/a0f156c838c7","","Seven companies were permitted to import different quantities of eggs by Dec 31.","",""
"1728754326-224","https://bdnews24.com/business","Govt allows 7 companies to import 45mn eggs","https://bdnews24.com/business/a0f156c838c7","","• Meem Enterprise in South Jatrabari is permitted to import 10 million","",""
"1728754326-225","https://bdnews24.com/business","Govt allows 7 companies to import 45mn eggs","https://bdnews24.com/business/a0f156c838c7","","• Himalaya in Motijheel Commercial Area can import 10 million","",""
"1728754326-226","https://bdnews24.com/business","Govt allows 7 companies to import 45mn eggs","https://bdnews24.com/business/a0f156c838c7","","• Prime Care in Shantinagar can import 5 million","",""
"1728754326-227","https://bdnews24.com/business","Govt allows 7 companies to import 45mn eggs","https://bdnews24.com/business/a0f156c838c7","","• Zaman Traders in Tejkunipara can import 5 million","",""
"1728754326-228","https://bdnews24.com/business","Govt allows 7 companies to import 45mn eggs","https://bdnews24.com/business/a0f156c838c7","","• Taosin Traders in Jashore Chourasta can import 10 million","",""
"1728754326-229","https://bdnews24.com/business","Govt allows 7 companies to import 45mn eggs","https://bdnews24.com/business/a0f156c838c7","","• Sumon Traders in Satkhira’s Lobsha cab import 2 million","",""
"1728754326-230","https://bdnews24.com/business","Govt allows 7 companies to import 45mn eggs","https://bdnews24.com/business/a0f156c838c7","","• Alif Traders in Rangpur’s Bhogi can import 3 million eggs","",""
"1728754326-231","https://bdnews24.com/business","Govt allows 7 companies to import 45mn eggs","https://bdnews24.com/business/a0f156c838c7","","The permitted companies have to submit progress reports within a week to the commerce ministry. In addition, they have to submit ‘avian influenza or bird flu’ free and ‘harmful bacteria’ free certificates with each consignment of eggs, the statement said.","",""
"1728754326-232","https://bdnews24.com/business","Govt allows 7 companies to import 45mn eggs","https://bdnews24.com/business/a0f156c838c7","","Earlier in 2023, the prices of eggs skyrocketed and the commerce ministry failed to control it even after fixing the maximum retail price of each egg at Tk 12. Hence, 15 companies were permitted to import 150 million eggs.","",""
"1728754326-233","https://bdnews24.com/business","Govt allows 7 companies to import 45mn eggs","https://bdnews24.com/business/a0f156c838c7","","Then in November last year, a consignment of 62,000 eggs arrived from India immediately pushing down the egg price per piece by Tk 0.80 at wholesale. The price then continued to drop and at one point, the price of a dozen eggs hovered around Tk 120.","",""
"1728754326-234","https://bdnews24.com/business","Govt allows 7 companies to import 45mn eggs","https://bdnews24.com/business/a0f156c838c7","","The egg price, however, began to rise again and now stands at Tk 170 per dozen. On Sept 8, some 231,000 eggs were imported via the Benapole Land Port but it did not have an impact on the market price.","",""
"1728754326-235","https://bdnews24.com/business","Govt allows 7 companies to import 45mn eggs","https://bdnews24.com/business/a0f156c838c7","","","https://cdn.bdnews24.com/bdnews24/media/bangla/imgAll/2024October/egg-shortages-210123-01-1728376471.jpg",""
"1728754326-236","https://bdnews24.com/business","Govt allows 7 companies to import 45mn eggs","https://bdnews24.com/business/a0f156c838c7","","","","Business"
"1728754329-237","https://bdnews24.com/business","Lift egg import duty: Tariff Commission","https://bdnews24.com/business/1c1b9cf4a621","Tariff Commission recommends removing import duty on eggs to stabilise market","","",""
"1728754329-238","https://bdnews24.com/business","Lift egg import duty: Tariff Commission","https://bdnews24.com/business/1c1b9cf4a621","","The Bangladesh Trade and Tariff Commission has asked the National Board of Revenue, or NBR, to temporarily waive the import duty on eggs to stabilise the market.","",""
"1728754329-239","https://bdnews24.com/business","Lift egg import duty: Tariff Commission","https://bdnews24.com/business/1c1b9cf4a621","","In a letter sent to the NBR chairman on Tuesday, the commission highlighted that onions, potatoes, and eggs were included as essential items in a report submitted to the NBR on Aug 29 regarding duty exemptions.","",""
"1728754329-240","https://bdnews24.com/business","Lift egg import duty: Tariff Commission","https://bdnews24.com/business/1c1b9cf4a621","","On Sept 4, the NBR waived duties on the import of potatoes and onions, which helped stabilise the prices of these two commodities.","",""
"1728754329-241","https://bdnews24.com/business","Lift egg import duty: Tariff Commission","https://bdnews24.com/business/1c1b9cf4a621","","However, the letter added that no measures have been taken regarding eggs based on the commission’s recommendations.","",""
"1728754329-242","https://bdnews24.com/business","Lift egg import duty: Tariff Commission","https://bdnews24.com/business/1c1b9cf4a621","","Currently, consumers in Dhaka are paying up to Tk 170 for a dozen eggs.","",""
"1728754329-243","https://bdnews24.com/business","Lift egg import duty: Tariff Commission","https://bdnews24.com/business/1c1b9cf4a621","","According to the state-owned Trading Corporation of Bangladesh, or TCB, the local price of eggs has increased by 15 percent in the last month and by 20.41 percent over the past year.","",""
"1728754329-244","https://bdnews24.com/business","Lift egg import duty: Tariff Commission","https://bdnews24.com/business/1c1b9cf4a621","","The commission said the recent floods in different districts have harmed the poultry industry, and the abnormal rise in the prices of supplementary food items has put pressure on the egg supply chain.","",""
"1728754329-245","https://bdnews24.com/business","Lift egg import duty: Tariff Commission","https://bdnews24.com/business/1c1b9cf4a621","","It believes that temporarily waiving import duties would have minimal negative impact on the domestic poultry industry.","",""
"1728754329-246","https://bdnews24.com/business","Lift egg import duty: Tariff Commission","https://bdnews24.com/business/1c1b9cf4a621","","Currently, there is a total import duty of 33 percent on eggs, and the commission said maintaining this duty would not significantly affect the pricing of imported eggs in the local market.","",""
"1728754329-247","https://bdnews24.com/business","Lift egg import duty: Tariff Commission","https://bdnews24.com/business/1c1b9cf4a621","","Therefore, removing the duty for a short period could provide some relief for the general public.","",""
"1728754329-248","https://bdnews24.com/business","Lift egg import duty: Tariff Commission","https://bdnews24.com/business/1c1b9cf4a621","","To stabilise local market prices, the commerce ministry granted permission to seven companies to import a total of 45 million eggs on Tuesday.","",""
"1728754329-249","https://bdnews24.com/business","Lift egg import duty: Tariff Commission","https://bdnews24.com/business/1c1b9cf4a621","","These companies have been allowed to import varying amounts of eggs by Dec 31.","",""
